ack,androidID,appName,atHome,currAct,delayTimeInSeconds,goal_alignment,interventionType,kss,pid,rshci1,rshci2,rshci3,rshci4,rshci5,sam,satisfaction,sense_of_agency,sideActivity,situation,stress,timestamp,useful_in_situation
true,1c978d5449159b70,,true,0,4,4,SpotOverlay,1,67a3c5e78c483a6d93114bb5,4,3,4,3,3,4,4,4,No,alone,1,Mar 16 10:27:13,4
true,2e132087ecc6d534,TikTok,false,2,143,2,SpotOverlay,7,6744b7a697b6eff3de59a88e,4,4,2,3,2,2,3,2,No,alone,8,Feb 25 20:40:56,2
true,df439157e98b4b63,TikTok,true,-3,51,7,Vibration,4,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,0,Apr 1 02:14:17,7
true,992c116947fc53c3,Instagram,false,-2,17,6,Vibration,4,676998e4f6daae6e1a643595,2,2,2,2,4,3,6,5,No,alone,7,Mar 3 12:08:40,6
true,1a73c3bebd058a06,YouTube,true,-3,0,4,Pop-Up,7,65bfb574e58552a0a8fc639d,3,3,3,3,3,2,4,4,No,alone,5,Mar 26 15:56:45,4
true,c24bf61f11f75646,Facebook,true,-1,9,3,SpotOverlay,2,62fc25ef4ce0d3d169b7a120,5,5,5,5,5,5,3,5,Yes,friends,1,Feb 26 18:03:29,1
true,34f5283446a28409,Facebook,true,-3,204,6,SpotOverlay,3,6746a9ccaebffc616adf8386,4,4,4,4,4,5,5,4,No,alone,4,Mar 23 00:52:49,4
true,b6c05014b7b1c227,Facebook,true,-1,35,4,SpotOverlay,6,586400dfec49b5000158fbea,4,4,3,2,2,3,5,3,No,alone,6,Feb 20 00:38:56,5
true,db17676fd20fd34a,,false,-3,2,4,Pop-Up,4,6659f68e2b387f043c276d92,4,4,5,5,5,5,4,7,Yes,alone,1,Mar 15 14:10:43,1
true,b6c05014b7b1c227,TikTok,true,2,36,5,Vibration,3,586400dfec49b5000158fbea,4,3,4,3,3,2,5,3,No,friends,6,Feb 24 08:19:02,5
true,674ba0d42e763f83,TikTok,true,-3,0,4,Pop-Up,9,676071994f8552a8e0398a21,4,4,4,2,4,1,1,2,No,alone,9,Mar 3 18:54:43,3
true,53280d557dbb6f74,TikTok,true,-3,901,6,SpotOverlay,9,66d1a7a177452f9dc664c908,2,2,2,2,2,5,6,2,No,alone,0,Feb 28 00:44:20,6
true,3a170781ea967458,,true,-3,0,4,Vibration,6,6778196d593a47bb67125931,4,4,4,4,4,3,4,6,No,alone,2,Mar 23 10:11:16,2
true,154655c18685a337,,true,-3,14,2,Vibration,6,654f89d4924d0d5a050f375d,3,3,3,4,4,2,2,2,Yes,friends,5,Mar 14 21:23:58,4
true,3219a95a52ce3a57,,true,2,1,7,Vibration,3,5ef39c45c154ff120c5e84b8,3,3,3,3,3,4,7,7,Yes,alone,1,Mar 14 10:29:49,7
true,ea4a3cb381a8a56b,TikTok,true,-3,17,1,SpotOverlay,8,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,2,No,alone,1,Mar 23 03:34:07,1
true,c08fa953dd4a2fe6,Facebook,true,-1,28,4,Pop-Up,5,67617e1e4f544c35e920d809,4,4,4,4,4,3,3,5,No,alone,2,Apr 1 03:20:50,4
true,1241c164cd1f12dd,Facebook,false,-1,338,3,Pop-Up,3,5a2ef9bbfd28e9000102ee68,3,4,4,4,5,4,5,5,Yes,alone,4,Mar 4 11:54:19,4
true,84d578de49e75bcc,Facebook,true,-2,60,5,SpotOverlay,3,5a6d5ae19d65ec00017e9bae,5,5,4,4,4,4,3,4,No,friends,1,Mar 22 20:59:40,5
true,591f9da448f15579,Facebook,true,-3,31,1,SpotOverlay,2,627e79a6e1f2b10601861ca6,5,5,5,5,5,1,1,1,Yes,friends,10,Feb 24 22:32:59,1
true,2c01d3880e4f8c4e,Instagram,true,-3,504,4,Pop-Up,2,660b46f30e0078173c658320,5,5,5,5,5,3,4,5,No,alone,1,Mar 13 11:28:44,4
true,67884cb7099c16e8,TikTok,true,-3,35,5,SpotOverlay,4,6674289815bec3913b84eed5,2,2,2,3,3,3,5,4,No,alone,5,Feb 20 23:39:29,6
true,c97dd3a8e09974b1,TikTok,true,-3,4,6,Pop-Up,7,62da5ffdd666bd90db19b4e9,2,2,2,2,4,5,6,3,No,friends,3,Feb 26 23:52:32,7
true,1c978d5449159b70,YouTube,true,0,0,4,Pop-Up,3,67a3c5e78c483a6d93114bb5,5,5,5,4,4,3,4,4,No,alone,1,Mar 19 07:39:32,4
true,997e5f613e9cc6b4,,true,-3,43,4,Vibration,8,55cff4a834e9060012e57407,4,4,5,5,5,4,4,6,Yes,alone,1,Mar 20 04:05:33,2
true,6ec5b6bd66b39883,Facebook,true,-2,44,3,SpotOverlay,8,676749381fe84453ec46e9b8,3,3,3,3,3,3,3,2,No,alone,1,Mar 14 00:44:33,3
true,674ba0d42e763f83,TikTok,true,-1,10,5,Vibration,7,676071994f8552a8e0398a21,2,4,3,4,4,3,4,5,No,alone,6,Mar 7 18:06:43,5
true,c185980bb3e6f5f6,Facebook,true,-2,41,4,Pop-Up,5,63cedafa29d08471b828a96a,4,4,4,3,3,3,4,4,Yes,alone,4,Feb 23 19:46:38,4
true,1a73c3bebd058a06,YouTube,true,0,47,4,SpotOverlay,5,65bfb574e58552a0a8fc639d,3,3,3,3,3,3,3,2,No,alone,5,Apr 6 19:00:45,4
true,ec8795d5d600e9d7,Instagram,true,-2,55,3,SpotOverlay,6,5c0522c69cfe460001799999,4,4,4,4,4,3,3,6,No,friends,4,Mar 23 23:12:36,3
true,c08fa953dd4a2fe6,Facebook,true,-2,62,4,SpotOverlay,7,67617e1e4f544c35e920d809,4,3,4,4,4,2,3,5,No,friends,4,Mar 20 06:09:00,3
true,e2a5a2b88607aafa,,true,-3,1,4,Vibration,5,660ff598a3391e9b7d8feab4,3,3,3,3,4,4,6,4,Yes,alone,2,Apr 6 08:29:49,4
true,2958d2d993c52423,TikTok,true,-3,7,2,Pop-Up,6,5869950b8596530001079aba,4,2,4,4,3,1,2,2,No,friends,6,Mar 8 22:02:49,2
true,56c23ab894f6c1bc,TikTok,true,-1,4,2,Pop-Up,2,679a0366c8793f4845badfd6,4,4,4,5,4,2,4,4,No,alone,2,Mar 4 19:58:26,3
true,84d578de49e75bcc,Facebook,true,-3,33,2,SpotOverlay,5,5a6d5ae19d65ec00017e9bae,4,4,4,4,4,3,6,1,No,alone,0,Mar 18 14:30:36,6
true,79e64c4b74ebbe7f,Facebook,true,-1,5,5,SpotOverlay,6,5e27fa29d91131a0838c9571,4,4,4,4,4,3,6,6,Yes,friends,3,Mar 19 20:39:35,5
true,0a0ee3d496d2cb0a,TikTok,true,0,489,3,Vibration,8,6283e5cee0833a2307ddeb0f,5,5,5,5,5,3,3,1,No,alone,3,Feb 26 01:12:22,5
true,12d2ce846dc9e7c9,InfiniteScape,true,3,0,1,SpotOverlay,5,5ec45929c1172f33f0a9d331,5,5,5,5,5,3,4,7,Yes,friends,0,Mar 28 17:41:17,1
true,fa0f6cefd27f5c39,Instagram,true,-3,151,4,SpotOverlay,9,5fd2a27758c6df09223dd4b3,5,5,5,5,5,4,1,7,No,alone,1,Mar 3 04:31:08,1
true,997e5f613e9cc6b4,,true,0,1,7,SpotOverlay,9,55cff4a834e9060012e57407,1,1,1,1,2,2,5,4,No,alone,2,Mar 20 06:01:23,7
true,1a73c3bebd058a06,YouTube,true,0,885,4,Pop-Up,5,65bfb574e58552a0a8fc639d,3,3,3,3,3,3,4,4,No,alone,5,Apr 7 15:34:15,4
true,5069d714c34fe3dd,Instagram,true,-3,0,3,Vibration,7,56d7623f04c67d000c7b9de6,4,4,4,4,4,4,3,7,No,alone,0,Mar 19 21:45:49,2
true,1c978d5449159b70,,true,0,2597,4,SpotOverlay,9,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,5,Apr 4 02:09:33,4
true,3219a95a52ce3a57,,true,1,0,2,SpotOverlay,6,5ef39c45c154ff120c5e84b8,3,3,3,3,3,3,2,2,Yes,alone,3,Mar 13 22:46:23,2
true,a9ae642fb280dd5d,Instagram,false,-3,48,4,SpotOverlay,6,5fc3d41149c0c8728f07b95b,4,4,4,4,4,2,3,3,No,alone,7,Mar 14 10:14:48,4
true,c97dd3a8e09974b1,,true,-2,0,3,SpotOverlay,8,62da5ffdd666bd90db19b4e9,4,4,4,4,4,4,3,6,No,friends,1,Mar 6 23:41:14,2
false,1c978d5449159b70,YouTube,true,0,3398,4,Pop-Up,9,67a3c5e78c483a6d93114bb5,5,5,5,5,4,4,4,4,No,alone,0,Apr 5 23:12:26,4
true,154655c18685a337,Facebook,false,1,0,6,Pop-Up,4,654f89d4924d0d5a050f375d,2,3,2,2,2,4,6,6,Yes,friends,7,Mar 17 11:15:11,6
true,0973376f433ebd68,Facebook,true,1,121,6,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,4,4,2,2,4,4,2,1,No,alone,3,Apr 4 03:28:40,7
true,79e64c4b74ebbe7f,Facebook,true,-1,9,5,Pop-Up,7,5e27fa29d91131a0838c9571,5,4,4,4,4,3,5,5,No,friends,3,Mar 13 04:42:08,5
true,992c116947fc53c3,TikTok,false,2,275,6,Pop-Up,7,676998e4f6daae6e1a643595,4,4,5,5,4,2,3,6,Yes,alone,7,Mar 2 14:49:52,5
true,f7e8cd99fdc08f02,YouTube,true,-3,7,1,Vibration,1,67366fdf3695cee0c68c6339,5,5,5,5,5,5,1,7,No,alone,5,Mar 2 14:05:24,1
true,a6156ef9c7de69fd,,true,1,0,6,Vibration,6,6658d06ebb57e6360147fbd6,4,5,4,3,3,3,5,5,Yes,alone,4,Mar 17 12:10:30,6
true,1c978d5449159b70,,true,0,7,4,SpotOverlay,1,67a3c5e78c483a6d93114bb5,5,5,5,3,3,4,4,4,Yes,alone,1,Mar 24 16:01:52,4
true,5069d714c34fe3dd,Instagram,true,-3,0,5,Vibration,5,56d7623f04c67d000c7b9de6,4,4,4,4,4,4,5,7,No,alone,0,Mar 19 18:48:45,5
true,4d96fd2c29d30f2b,Instagram,true,-3,8,4,Pop-Up,7,673321669f5c5d443040682b,3,3,3,3,3,3,4,6,Yes,alone,1,Mar 19 22:47:39,4
true,f9889e2e24552c95,,true,3,0,1,Pop-Up,1,5dc0e5d927d0520845f47856,5,5,5,5,5,2,1,1,Yes,alone,4,Apr 6 18:59:18,1
true,f4ff9d496a136e10,TikTok,true,-3,137,3,Vibration,1,5edeea354d54cb1a825aa8f9,4,4,4,4,4,1,2,2,Yes,friends,4,Feb 21 20:27:33,1
true,0620cdef0ecd0e8d,,true,0,2,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,friends,0,Mar 30 02:00:39,7
true,d14501493b9216f2,YouTube,true,-3,64,4,SpotOverlay,5,67df5cb767ae66f6f41019d3,1,1,1,1,1,5,4,4,No,alone,0,Apr 3 01:45:16,7
true,e2e491f49b6f9798,,true,3,2,3,SpotOverlay,8,5ad3bfc75b53cb0001f35839,4,4,4,4,4,2,5,7,No,alone,6,Apr 4 23:47:28,2
true,1c978d5449159b70,YouTube,true,0,182,4,SpotOverlay,3,67a3c5e78c483a6d93114bb5,3,4,4,3,3,3,4,3,No,alone,1,Mar 16 07:13:04,4
true,59a4b2549708959a,,true,-1,957,5,Vibration,4,6761944486ce83768479f637,4,5,4,4,4,3,3,4,No,friends,7,Mar 20 15:20:11,3
true,cdc8c1f09a2ed560,Facebook,true,-2,88,4,SpotOverlay,6,674fd5c48fbde512501db186,4,4,4,4,4,3,3,4,No,friends,0,Mar 22 06:20:15,3
true,0648d1398de2c49c,Facebook,true,-2,27,4,Vibration,7,654e37fa26d78df94fd43c1a,4,3,3,4,4,4,4,3,No,alone,6,Apr 5 00:37:24,5
true,03451b75f149ca36,TikTok,false,1,52,6,SpotOverlay,1,6763ad169c28727881cabe7f,4,4,4,4,4,4,6,5,Yes,friends,0,Mar 24 14:58:43,6
true,f7e8cd99fdc08f02,,false,-3,0,3,Pop-Up,5,67366fdf3695cee0c68c6339,5,5,5,5,5,5,3,7,Yes,alone,2,Feb 28 13:24:48,2
true,ac18dc2eff203d35,Instagram,true,-3,353,7,Vibration,9,5ac60fe2a3ba7a0001b4ae6d,5,5,5,2,2,5,4,7,No,alone,0,Mar 15 00:26:09,4
true,bf6bad829e2d24de,Facebook,true,-2,21,1,SpotOverlay,4,6658b1babc17230af657c303,4,4,4,4,4,2,2,3,No,friends,7,Mar 11 22:16:26,1
true,00d791c49668d482,Facebook,false,-3,920,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,0,Apr 4 09:48:17,7
true,67884cb7099c16e8,TikTok,true,3,190,4,Vibration,1,6674289815bec3913b84eed5,3,3,2,3,4,3,5,4,No,alone,4,Feb 23 15:51:30,5
true,d0074947afb99ebd,,true,1,10,6,SpotOverlay,3,,5,5,5,5,5,5,7,7,Yes,friends,2,Mar 31 07:01:41,7
true,3219a95a52ce3a57,TikTok,true,2,57,2,SpotOverlay,3,5ef39c45c154ff120c5e84b8,2,2,2,2,2,3,2,2,Yes,alone,3,Mar 13 15:49:03,2
true,5073def25f18b254,Facebook,false,-2,6,6,Pop-Up,7,5fe18e1c8929f0c2a41e43d8,4,4,4,4,4,4,4,6,Yes,friends,3,Mar 29 19:34:49,2
true,a9ae642fb280dd5d,Instagram,false,-2,55,4,SpotOverlay,4,5fc3d41149c0c8728f07b95b,4,5,5,5,5,3,3,4,Yes,alone,7,Mar 26 12:59:09,4
true,79e64c4b74ebbe7f,Facebook,true,-1,32,5,Pop-Up,6,5e27fa29d91131a0838c9571,4,4,4,4,4,3,5,6,Yes,friends,3,Mar 13 06:09:49,5
true,00d791c49668d482,Facebook,true,-3,717,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 4 14:42:46,1
true,e2e491f49b6f9798,,true,-3,3,4,Pop-Up,6,5ad3bfc75b53cb0001f35839,5,4,4,4,4,4,5,6,No,friends,3,Apr 5 22:36:46,3
true,a9ae642fb280dd5d,,true,-3,6,1,Pop-Up,9,5fc3d41149c0c8728f07b95b,5,5,5,5,5,3,1,7,No,alone,2,Mar 19 19:41:07,1
true,f4ff9d496a136e10,Facebook,true,-2,214,3,Vibration,3,5edeea354d54cb1a825aa8f9,4,4,4,4,4,2,3,4,Yes,friends,4,Feb 23 07:38:30,3
true,79e64c4b74ebbe7f,Facebook,true,-1,24,3,Vibration,5,5e27fa29d91131a0838c9571,4,4,4,4,4,3,5,6,Yes,friends,3,Mar 19 20:16:02,4
true,1c978d5449159b70,,true,0,11,4,Vibration,3,67a3c5e78c483a6d93114bb5,5,5,5,3,3,4,3,3,No,alone,1,Mar 20 18:36:47,4
true,67884cb7099c16e8,TikTok,true,-3,207,3,SpotOverlay,1,6674289815bec3913b84eed5,4,4,4,4,4,3,3,4,No,alone,2,Feb 26 18:54:17,4
true,0973376f433ebd68,Facebook,true,3,39,5,Pop-Up,9,63d7d315ebf6c98c92c2a7a1,4,4,2,2,2,4,2,1,No,alone,1,Apr 7 02:20:59,7
true,6a599f3a1eb037fe,,true,-3,0,4,Pop-Up,1,6600a119385d8631c41cd795,3,3,3,3,3,3,4,2,No,alone,0,Mar 18 17:04:15,4
true,88a93125aa78b8f6,Instagram,true,-3,164,1,Vibration,1,66be3ed60ce8896e4feb1003,4,5,3,4,5,4,5,4,Yes,alone,0,Feb 28 11:25:26,1
true,ac18dc2eff203d35,Facebook,true,-3,2345,7,SpotOverlay,9,5ac60fe2a3ba7a0001b4ae6d,5,5,3,5,5,5,6,6,No,alone,0,Mar 11 01:20:19,4
true,ed14d957718ea4a9,Facebook,true,-2,330,2,Pop-Up,9,6654ec982cb90af6e8bc7219,5,5,5,4,4,3,2,6,Yes,alone,6,Apr 5 01:46:19,2
true,1c978d5449159b70,,true,0,1387,4,Pop-Up,6,67a3c5e78c483a6d93114bb5,3,3,3,3,3,4,4,4,No,alone,1,Mar 14 19:52:47,4
true,fc9a6b44b4eeb6fd,TikTok,true,-2,4,3,Pop-Up,6,62d159b0e1b591ec1e8e27c8,2,2,2,2,2,3,4,5,No,friends,3,Mar 4 22:13:33,4
true,ea4a3cb381a8a56b,TikTok,true,-3,2,1,Pop-Up,7,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,1,No,friends,2,Mar 24 06:51:51,1
true,154655c18685a337,,false,1,9,5,Pop-Up,4,654f89d4924d0d5a050f375d,2,3,2,2,3,4,5,5,No,friends,4,Mar 17 10:11:23,5
true,1c978d5449159b70,YouTube,true,0,89,4,SpotOverlay,3,67a3c5e78c483a6d93114bb5,5,5,5,3,2,4,4,4,No,alone,1,Apr 7 10:09:18,4
true,82582872e31593f2,Instagram,true,-3,6,7,Pop-Up,3,5c49484a6d9ae80001a1aa72,2,2,1,3,4,4,5,6,No,alone,4,Apr 6 17:33:44,6
true,a15ce124f80f1edd,TikTok,true,-3,19,7,SpotOverlay,1,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,5,Mar 9 22:32:20,7
true,cebc7f9bb01deaa2,TikTok,true,-2,92,2,SpotOverlay,3,648746670a6ffb0022fdb933,4,4,4,4,4,3,2,6,Yes,alone,3,Mar 30 22:57:08,2
true,cdc8c1f09a2ed560,TikTok,true,-3,10,6,Pop-Up,8,674fd5c48fbde512501db186,3,3,2,2,4,3,5,5,No,alone,2,Mar 15 21:19:01,6
true,f7e8cd99fdc08f02,,true,-3,0,7,Pop-Up,2,67366fdf3695cee0c68c6339,5,4,3,3,3,3,5,4,No,alone,7,Mar 4 15:18:58,7
true,e2e491f49b6f9798,YouTube,true,-2,850,3,Vibration,2,5ad3bfc75b53cb0001f35839,4,4,4,4,5,3,4,6,Yes,alone,4,Apr 2 09:20:20,2
true,2958d2d993c52423,TikTok,true,-1,168,3,SpotOverlay,4,5869950b8596530001079aba,2,2,3,3,3,3,4,2,No,friends,3,Mar 7 19:06:08,5
true,00d791c49668d482,,false,3,13,7,Vibration,6,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,1,Apr 3 06:43:53,6
true,cdc8c1f09a2ed560,YouTube,true,1,414,2,Vibration,4,674fd5c48fbde512501db186,4,4,4,4,4,3,3,6,No,alone,1,Mar 20 10:31:18,2
true,8229d0add522e5bf,Instagram,true,-3,61,6,Pop-Up,2,6760eb1bd8f2c26a870800b6,2,2,2,2,4,5,6,6,No,alone,1,Mar 19 20:22:33,6
true,a15ce124f80f1edd,TikTok,true,-3,8,1,Pop-Up,2,66c5fd9cd88ff2690f682cec,5,5,5,5,5,3,1,1,Yes,alone,5,Mar 12 01:17:30,7
true,0620cdef0ecd0e8d,,true,0,0,7,SpotOverlay,1,6151e69a392433707e7a9dfb,5,5,5,5,5,3,7,7,Yes,alone,0,Mar 27 17:07:04,7
true,3219a95a52ce3a57,TikTok,true,-1,61,3,SpotOverlay,8,5ef39c45c154ff120c5e84b8,4,4,4,4,4,3,3,3,Yes,alone,2,Mar 10 23:32:43,3
true,a9ae642fb280dd5d,YouTube,false,2,198,3,Vibration,4,5fc3d41149c0c8728f07b95b,4,4,4,4,4,3,1,7,Yes,alone,6,Mar 25 11:43:39,3
true,0973376f433ebd68,Facebook,true,-1,71,6,SpotOverlay,8,63d7d315ebf6c98c92c2a7a1,4,4,2,2,2,4,6,3,No,alone,3,Apr 4 03:09:17,7
true,e2e491f49b6f9798,YouTube,false,1,0,6,Vibration,8,5ad3bfc75b53cb0001f35839,4,5,4,5,4,3,5,5,No,alone,2,Apr 2 23:05:21,3
true,d1bae55f60e92b62,,true,3,0,2,SpotOverlay,9,655f8d942652c2e7defdb816,5,5,5,5,5,2,1,1,No,alone,4,Apr 7 06:44:47,2
true,63ebf7ad7fea4eb4,YouTube,true,-1,63,5,Vibration,7,67055b370e3c0c4965a03128,4,3,4,2,4,3,3,5,No,alone,5,Mar 11 04:13:04,5
true,56c23ab894f6c1bc,TikTok,true,2,119,3,SpotOverlay,5,679a0366c8793f4845badfd6,5,5,4,5,4,3,2,2,No,alone,3,Mar 1 20:52:59,2
true,ac18dc2eff203d35,Facebook,true,-3,44,6,SpotOverlay,3,5ac60fe2a3ba7a0001b4ae6d,4,4,4,2,2,5,5,7,No,friends,0,Mar 12 17:51:26,2
true,d4bc23e63dbda297,TikTok,true,-3,3,3,Pop-Up,6,6750bac54816fc7028a10a46,5,5,4,3,3,3,4,4,No,alone,0,Mar 27 22:17:53,2
true,df439157e98b4b63,Facebook,true,-1,27,7,SpotOverlay,2,66ce36b5ec965c47b1884230,4,4,3,4,4,2,7,7,No,alone,9,Mar 19 00:48:46,7
true,3219a95a52ce3a57,TikTok,true,-2,10,7,Pop-Up,8,5ef39c45c154ff120c5e84b8,3,3,3,3,3,4,7,7,No,alone,2,Mar 11 05:40:36,7
true,00d791c49668d482,Facebook,false,3,13,7,Vibration,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,3,Apr 3 15:43:19,7
true,6ef4802cfdd29c52,Facebook,true,0,89,4,SpotOverlay,5,6703370d69c922c9c282ef5c,5,5,5,4,4,3,4,6,No,friends,2,Mar 9 21:49:52,5
true,8229d0add522e5bf,YouTube,true,-3,83,7,SpotOverlay,1,6760eb1bd8f2c26a870800b6,5,5,1,5,5,5,7,7,Yes,friends,0,Apr 4 18:38:43,7
true,cebc7f9bb01deaa2,TikTok,true,-2,74,2,SpotOverlay,2,648746670a6ffb0022fdb933,4,4,4,4,4,4,2,6,Yes,alone,1,Apr 2 22:45:01,2
true,1a73c3bebd058a06,YouTube,true,-2,38,4,SpotOverlay,5,65bfb574e58552a0a8fc639d,3,3,3,3,3,3,4,4,No,alone,4,Mar 25 08:25:46,4
true,ec4eb3b8988e5dfd,,true,-1,5,5,SpotOverlay,4,62fd14d7b1e0729dc8aadb79,4,4,4,3,4,2,3,3,No,alone,5,Feb 28 17:49:13,5
true,79e64c4b74ebbe7f,Facebook,true,-2,28,5,SpotOverlay,7,5e27fa29d91131a0838c9571,4,4,4,4,4,3,4,4,No,friends,4,Mar 13 04:23:22,4
true,cebc7f9bb01deaa2,TikTok,true,-3,46,2,SpotOverlay,1,648746670a6ffb0022fdb933,4,4,4,4,4,4,2,6,Yes,alone,1,Apr 5 12:37:56,2
true,2c01d3880e4f8c4e,Instagram,true,-3,16,5,Pop-Up,6,660b46f30e0078173c658320,4,4,4,3,3,3,4,5,No,alone,0,Mar 19 03:32:19,5
true,b8ff31f9392741e0,Instagram,true,-1,10,5,Vibration,5,6761e961a019a707f32b9bb9,4,4,2,2,3,4,4,5,No,alone,7,Feb 24 17:34:12,6
true,3219a95a52ce3a57,TikTok,true,-3,3,7,Pop-Up,9,5ef39c45c154ff120c5e84b8,4,4,4,4,4,3,7,7,No,alone,1,Mar 12 07:13:31,7
true,4da3f1f4b8abfd40,,false,1,33,4,Pop-Up,6,5ff61f4fe313fd16fbeb5af6,4,4,4,4,4,3,2,5,Yes,friends,6,Mar 18 13:51:04,2
true,2c01d3880e4f8c4e,Instagram,true,-3,1432,5,Pop-Up,2,660b46f30e0078173c658320,5,5,5,5,5,3,4,1,No,alone,1,Mar 13 11:03:38,5
true,8106b520203b58eb,YouTube,false,2,334,6,Pop-Up,3,67bdc00c1e1046403c4b5d00,4,4,5,4,4,4,5,6,Yes,friends,4,Mar 20 15:49:33,6
true,79e64c4b74ebbe7f,Facebook,true,-1,18,5,SpotOverlay,6,5e27fa29d91131a0838c9571,4,4,4,4,4,3,5,5,No,alone,3,Mar 14 08:09:54,3
true,f4ff9d496a136e10,,true,-3,3,2,Vibration,1,5edeea354d54cb1a825aa8f9,5,5,5,4,4,1,1,1,Yes,alone,7,Feb 22 18:41:47,1
true,cdc8c1f09a2ed560,TikTok,true,-3,49,6,SpotOverlay,7,674fd5c48fbde512501db186,2,2,2,2,3,3,5,3,No,friends,1,Mar 20 23:05:28,5
true,0fe191f9ca231157,Facebook,true,-3,78,4,SpotOverlay,7,665629a30c7e3f40e8f3d1d5,3,4,3,4,4,3,4,3,No,friends,2,Mar 17 20:40:43,5
true,997e5f613e9cc6b4,TikTok,true,0,413,4,SpotOverlay,4,55cff4a834e9060012e57407,4,4,4,3,4,3,3,3,Yes,friends,2,Mar 15 17:45:48,3
true,00d791c49668d482,Facebook,true,-2,114,7,SpotOverlay,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,4,7,7,Yes,alone,1,Mar 31 20:44:40,7
true,f9889e2e24552c95,YouTube,true,-3,305,1,SpotOverlay,6,5dc0e5d927d0520845f47856,5,5,5,5,5,3,1,2,Yes,alone,0,Apr 5 09:15:38,1
true,8229d0add522e5bf,YouTube,true,-3,120,6,Vibration,1,6760eb1bd8f2c26a870800b6,4,4,2,4,4,5,7,7,Yes,alone,0,Mar 21 12:53:14,6
true,099f0080ea6e9b48,,true,-3,863,5,Pop-Up,1,664521e03117b782ed4fff45,5,5,3,3,3,3,7,7,No,alone,0,Mar 13 21:48:54,4
true,ea4a3cb381a8a56b,TikTok,true,-3,2,1,Pop-Up,7,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,1,No,friends,1,Mar 23 04:18:23,1
true,a15ce124f80f1edd,TikTok,true,-3,63,1,SpotOverlay,5,66c5fd9cd88ff2690f682cec,5,5,5,1,1,4,1,7,Yes,alone,3,Mar 8 20:37:03,7
true,3219a95a52ce3a57,TikTok,true,-3,17,7,Vibration,8,5ef39c45c154ff120c5e84b8,3,3,3,3,3,3,7,7,No,alone,1,Mar 14 07:05:49,7
true,d1bae55f60e92b62,,false,0,724,4,SpotOverlay,1,655f8d942652c2e7defdb816,5,5,5,5,5,3,4,4,Yes,friends,2,Apr 2 14:52:05,4
true,68f8d3ccbccaa9b6,Instagram,true,-2,38,7,Vibration,8,Luca-Maxim Meinhardt,4,4,3,4,4,3,6,5,No,alone,3,Mar 28 00:56:07,7
true,c2f417e8f8162990,,true,-3,1,2,Vibration,6,5ef78f819d93424af2af742b,5,4,5,4,4,3,3,1,No,alone,4,Mar 10 08:13:02,4
true,03451b75f149ca36,Instagram,true,0,0,6,Vibration,2,6763ad169c28727881cabe7f,4,4,4,4,4,4,5,5,No,alone,0,Mar 26 11:59:37,5
true,84d578de49e75bcc,,true,-3,0,5,Pop-Up,7,5a6d5ae19d65ec00017e9bae,5,5,4,4,4,3,4,5,No,alone,0,Mar 24 23:33:28,7
true,6ac766ec0787d32b,,false,2,8,1,SpotOverlay,4,63d1957ba19644f6c749c001,4,5,4,4,3,3,2,1,Yes,alone,5,Mar 18 09:34:37,2
true,bf6bad829e2d24de,Facebook,false,0,58,5,Vibration,7,6658b1babc17230af657c303,3,3,3,3,4,3,5,4,No,alone,2,Mar 10 22:53:08,5
true,df439157e98b4b63,Facebook,true,-3,54,7,SpotOverlay,1,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,Yes,friends,1,Apr 1 21:39:43,7
true,1a73c3bebd058a06,YouTube,true,-3,19,4,Vibration,5,65bfb574e58552a0a8fc639d,3,3,3,3,3,3,4,4,No,alone,3,Apr 6 06:37:15,4
true,df439157e98b4b63,Facebook,true,2,89,6,SpotOverlay,3,66ce36b5ec965c47b1884230,3,3,4,4,5,4,4,5,No,alone,5,Mar 13 05:35:43,5
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,56,7,Vibration,1,67646659b6ab85cd552decf1,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 6 17:46:23,7
true,c2f417e8f8162990,Facebook,true,-3,33,6,SpotOverlay,7,5ef78f819d93424af2af742b,5,4,4,2,4,4,5,5,No,alone,3,Mar 7 06:40:28,7
